"";"x"
"ENSG00000119915";1
"ENSG00000118402";1
"ENSG00000012660";1
"ENSG00000170522";0
"ENSG00000164181";1
"ENSG00000134759";1
"ENSG00000134014";1
"ENSG00000109911";1
"ENSG00000162618";0
"ENSG00000170571";1
"ENSG00000164035";0
"ENSG00000102119";0,03
"ENSG00000154920";0
"ENSG00000197774";0
"ENSG00000126749";0
"ENSG00000186998";1
"ENSG00000160963";1
"ENSG00000138080";1
"ENSG00000132205";0
"ENSG00000183798";0
"ENSG00000066629";1
"ENSG00000125746";0,11
"ENSG00000149499";0
"ENSG00000143924";1
"ENSG00000165521";0
"ENSG00000214595";1
"ENSG00000134531";0
"ENSG00000213853";0
"ENSG00000142227";1
"ENSG00000174837";0
"ENSG00000127507";1
"ENSG00000170370";1
"ENSG00000163064";1
"ENSG00000154380";0
"ENSG00000171617";0
"ENSG00000149218";0
"ENSG00000167136";0
"ENSG00000111405";0
"ENSG00000106991";0,73
"ENSG00000168913";1
"ENSG00000151023";1
"ENSG00000074800";1
"ENSG00000111674";0,02
"ENSG00000108515";1
"ENSG00000145293";0
"ENSG00000132199";1
"ENSG00000120658";0,29
"ENSG00000165675";1
"ENSG00000138792";1
"ENSG00000136960";0
"ENSG00000154269";0
"ENSG00000001561";1
"ENSG00000112796";1
"ENSG00000164303";0
"ENSG00000143420";0
"ENSG00000138185";1
"ENSG00000054179";1
"ENSG00000168032";1
"ENSG00000197217";1
"ENSG00000187097";1
"ENSG00000197586";1
"ENSG00000198018";0
"ENSG00000188833";0
"ENSG00000120533";0
"ENSG00000163508";0
"ENSG00000100393";1
"ENSG00000185684";1
"ENSG00000183495";0,11
"ENSG00000116016";0
"ENSG00000088367";0,39
"ENSG00000079819";0
"ENSG00000082397";1
"ENSG00000129595";0,8
"ENSG00000095203";0
"ENSG00000115109";1
"ENSG00000159023";1
"ENSG00000158856";0
"ENSG00000120616";0
"ENSG00000135999";0
"ENSG00000119888";0
"ENSG00000086289";0
"ENSG00000183317";0
"ENSG00000146904";1
"ENSG00000142627";0
"ENSG00000044524";1
"ENSG00000116106";0
"ENSG00000135333";0
"ENSG00000154928";0
"ENSG00000133216";0
"ENSG00000182580";1
"ENSG00000196411";1
"ENSG00000106123";0
"ENSG00000143819";1
"ENSG00000120915";0
"ENSG00000105131";1
"ENSG00000172031";1
"ENSG00000178567";1
"ENSG00000112425";0
"ENSG00000063245";0
"ENSG00000072134";1
"ENSG00000049283";0
"ENSG00000187266";1
"ENSG00000261150";1
"ENSG00000136628";0
"ENSG00000127527";0
"ENSG00000085832";0
"ENSG00000131037";0
"ENSG00000177106";1
"ENSG00000151491";0
"ENSG00000133106";0
"ENSG00000138018";0
"ENSG00000132591";0
"ENSG00000164307";0
"ENSG00000164308";1
"ENSG00000112851";1
"ENSG00000141736";0,1
"ENSG00000065361";0,06
"ENSG00000178568";1
"ENSG00000082805";1
"ENSG00000187672";1
"ENSG00000012061";1
"ENSG00000104884";0,07
"ENSG00000163161";1
"ENSG00000134899";0
"ENSG00000186871";0
"ENSG00000049167";1
"ENSG00000124882";1
"ENSG00000105722";1
"ENSG00000113719";0
"ENSG00000087502";0
"ENSG00000157554";0
"ENSG00000100632";0
"ENSG00000104626";1
"ENSG00000196678";0,02
"ENSG00000117419";0
"ENSG00000104714";0
"ENSG00000068912";0
"ENSG00000107566";0,8
"ENSG00000147475";1
"ENSG00000164010";0
"ENSG00000136541";0
"ENSG00000099219";0
"ENSG00000178607";1
"ENSG00000086619";0,04
"ENSG00000197930";0
"ENSG00000139055";0
"ENSG00000089248";0,72
"ENSG00000023318";1
"ENSG00000116285";0
"ENSG00000149564";0
"ENSG00000141446";0,45
"ENSG00000171320";0
"ENSG00000139684";0
"ENSG00000089048";1
"ENSG00000164283";0
"ENSG00000135476";0
"ENSG00000144488";1
"ENSG00000187017";0
"ENSG00000091831";1
"ENSG00000140009";0
"ENSG00000104413";0
"ENSG00000103067";0
"ENSG00000173153";1
"ENSG00000119715";1
"ENSG00000196482";1
"ENSG00000139641";0
"ENSG00000117868";0
"ENSG00000158220";0,19
"ENSG00000143971";1
"ENSG00000120705";0,78
"ENSG00000140374";1
"ENSG00000105379";0
"ENSG00000171503";0
"ENSG00000105755";1
"ENSG00000139163";1
"ENSG00000143845";0
"ENSG00000134954";0
"ENSG00000157557";0
"ENSG00000006468";0
"ENSG00000105672";0
"ENSG00000253831";0
"ENSG00000117036";1
"ENSG00000175832";1
"ENSG00000244405";0
"ENSG00000139083";0,36
"ENSG00000010030";0
"ENSG00000173040";0
"ENSG00000072840";0
"ENSG00000126860";0
"ENSG00000185862";1
"ENSG00000142459";0
"ENSG00000196405";1
"ENSG00000167880";0
"ENSG00000182944";1
"ENSG00000081177";1
"ENSG00000187609";1
"ENSG00000174371";0
"ENSG00000090989";0,12
"ENSG00000112685";1
"ENSG00000179044";1
"ENSG00000180104";0,42
"ENSG00000131558";1
"ENSG00000070367";1
"ENSG00000144036";1
"ENSG00000138190";0
"ENSG00000182473";1
"ENSG00000116903";1
"ENSG00000157036";1
"ENSG00000171824";1
"ENSG00000171311";0
"ENSG00000130713";1
"ENSG00000178896";0
"ENSG00000077348";0
"ENSG00000223496";1
"ENSG00000075914";1
"ENSG00000120699";1
"ENSG00000123737";1
"ENSG00000110723";1
"ENSG00000182197";1
"ENSG00000151348";1
"ENSG00000158008";1
"ENSG00000162694";0,02
"ENSG00000012232";0
"ENSG00000104313";1
"ENSG00000064655";0
"ENSG00000158161";1
"ENSG00000112319";1
"ENSG00000188107";0,02
"ENSG00000108799";0
"ENSG00000106462";0
"ENSG00000092820";0
"ENSG00000126218";0
"ENSG00000158769";0
"ENSG00000131187";0
"ENSG00000124491";1
"ENSG00000164251";1
"ENSG00000164220";0
"ENSG00000127533";0
"ENSG00000181104";0
"ENSG00000117525";0
"ENSG00000198734";0
"ENSG00000057593";0
"ENSG00000277203";0
"ENSG00000185010";0
"ENSG00000103089";1
"ENSG00000165591";0
"ENSG00000117480";0
"ENSG00000121769";1
"ENSG00000170323";0
"ENSG00000164687";0,09
"ENSG00000168040";0
"ENSG00000149485";1
"ENSG00000134824";0
"ENSG00000221968";0
"ENSG00000185104";1
"ENSG00000113194";0
"ENSG00000180185";0
"ENSG00000115042";0
"ENSG00000144199";1
"ENSG00000103876";1
"ENSG00000135472";1
"ENSG00000162894";0
"ENSG00000158234";1
"ENSG00000153443";0
"ENSG00000185262";1
"ENSG00000178882";1
"ENSG00000167106";0
"ENSG00000162636";1
"ENSG00000169612";0
"ENSG00000133193";0
"ENSG00000182518";1
"ENSG00000145569";1
"ENSG00000154124";0,14
"ENSG00000168309";0
"ENSG00000065809";1
"ENSG00000129968";1
"ENSG00000107362";1
"ENSG00000136379";0
"ENSG00000198324";0,73
"ENSG00000177096";0
"ENSG00000125898";0
"ENSG00000169122";1
"ENSG00000166801";1
"ENSG00000189057";0
"ENSG00000132635";1
"ENSG00000179715";1
"ENSG00000197712";0
"ENSG00000055147";1
"ENSG00000198420";1
"ENSG00000170379";0
"ENSG00000174839";0,1
"ENSG00000205593";0,56
"ENSG00000121104";0
"ENSG00000100376";0,18
"ENSG00000197798";0
"ENSG00000144401";0
"ENSG00000123427";0
"ENSG00000188938";1
"ENSG00000048828";0
"ENSG00000112584";0,03
"ENSG00000184083";1
"ENSG00000187866";0
"ENSG00000156504";1
"ENSG00000156500";1
"ENSG00000184675";1
"ENSG00000150510";0
"ENSG00000124019";0,78
"ENSG00000141971";0
"ENSG00000196814";0
"ENSG00000122591";0
"ENSG00000155744";1
"ENSG00000203950";1
"ENSG00000212747";1
"ENSG00000173272";0
"ENSG00000152082";0
"ENSG00000135842";0
"ENSG00000136830";1
"ENSG00000175182";1
"ENSG00000159784";1
"ENSG00000179083";1
"ENSG00000234545";1
"ENSG00000144567";1
"ENSG00000154153";1
"ENSG00000141699";1
"ENSG00000082269";0
"ENSG00000147724";1
"ENSG00000035141";0
"ENSG00000138640";0
"ENSG00000031003";0
"ENSG00000148541";0
"ENSG00000109794";0
"ENSG00000138286";1
"ENSG00000152380";0
"ENSG00000188659";1
"ENSG00000204442";0
"ENSG00000130054";0
"ENSG00000268350";0
"ENSG00000100908";0
"ENSG00000182183";0
"ENSG00000164142";1
"ENSG00000051009";0
"ENSG00000151553";0
"ENSG00000158863";0
"ENSG00000170264";1
"ENSG00000156050";1
"ENSG00000114023";0
"ENSG00000183807";0
"ENSG00000104427";0
"ENSG00000119703";1
"ENSG00000205670";1
"ENSG00000215187";0
"ENSG00000154319";1
"ENSG00000183615";0,19
"ENSG00000054965";1
"ENSG00000152102";0
"ENSG00000198780";1
"ENSG00000161682";0
"ENSG00000144369";1
"ENSG00000113391";0
"ENSG00000103254";0
"ENSG00000150756";0
"ENSG00000174132";0
"ENSG00000185442";1
"ENSG00000163322";0
"ENSG00000165660";1
"ENSG00000115363";1
"ENSG00000142694";0
"ENSG00000151327";0
"ENSG00000197520";1
"ENSG00000119906";1
"ENSG00000168754";1
"ENSG00000198718";1
"ENSG00000189320";0
"ENSG00000175170";1
"ENSG00000111879";0
"ENSG00000047662";1
"ENSG00000222011";1
"ENSG00000185958";1
"ENSG00000135436";1
"ENSG00000148481";1
"ENSG00000106125";0,06
"ENSG00000104059";1
"ENSG00000135063";0
"ENSG00000160767";0
"ENSG00000166676";0
"ENSG00000175106";1
"ENSG00000171928";1
"ENSG00000184305";1
"ENSG00000107771";0
"ENSG00000172775";1
"ENSG00000125386";1
"ENSG00000146067";0
"ENSG00000172366";0
"ENSG00000225663";1
"ENSG00000188916";0
"ENSG00000144649";1
"ENSG00000164125";1
"ENSG00000123575";0
"ENSG00000198673";1
"ENSG00000184599";1
"ENSG00000219438";1
"ENSG00000221909";1
"ENSG00000237765";0
"ENSG00000108950";0
"ENSG00000116199";1
"ENSG00000177706";0,7
"ENSG00000099290";1
"ENSG00000172661";0
"ENSG00000184923";1
"ENSG00000214562";1
"ENSG00000188152";1
"ENSG00000148483";0
"ENSG00000213185";1
"ENSG00000178033";1
"ENSG00000188820";0
"ENSG00000154537";1
"ENSG00000105058";0,39
"ENSG00000122376";1
"ENSG00000203667";0
"ENSG00000103335";1
"ENSG00000154864";1
"ENSG00000071889";1
"ENSG00000183844";0,02
"ENSG00000196937";1
"ENSG00000198643";0
"ENSG00000143093";1
"ENSG00000128578";0
"ENSG00000185112";0
"ENSG00000183114";0
"ENSG00000119979";1
"ENSG00000112773";0,21
"ENSG00000158246";0
"ENSG00000183508";1
"ENSG00000189157";0
"ENSG00000102710";1
"ENSG00000197872";0
"ENSG00000153310";0
"ENSG00000071859";0
"ENSG00000145945";1
"ENSG00000174137";0
"ENSG00000189319";1
"ENSG00000120709";0
"ENSG00000146410";0
"ENSG00000117640";0
"ENSG00000144815";1
"ENSG00000167695";0,39
"ENSG00000262919";0
"ENSG00000141441";0,57
"ENSG00000198797";0,04
"ENSG00000139146";1
"ENSG00000143409";1
"ENSG00000128923";1
"ENSG00000129195";0
"ENSG00000039523";0
"ENSG00000111913";1
"ENSG00000042062";1
"ENSG00000154511";0,04
"ENSG00000165716";0,11
"ENSG00000187773";1
"ENSG00000125355";0
"ENSG00000184497";1
"ENSG00000172717";0
"ENSG00000142530";0
"ENSG00000205085";1
"ENSG00000196550";0
"ENSG00000188610";0
"ENSG00000215784";0
"ENSG00000180488";1
"ENSG00000148343";1
"ENSG00000009780";0
"ENSG00000077458";1
"ENSG00000126882";0,26
"ENSG00000188859";1
"ENSG00000157470";1
"ENSG00000115841";0
"ENSG00000137824";1
"ENSG00000176623";1
"ENSG00000147689";0
"ENSG00000101447";0
"ENSG00000105523";1
"ENSG00000133477";1
"ENSG00000188522";1
"ENSG00000180921";0
"ENSG00000162981";1
"ENSG00000168672";1
"ENSG00000118894";0
"ENSG00000186523";0,13
"ENSG00000145002";1
"ENSG00000158483";0
"ENSG00000182118";0
"ENSG00000176973";0
"ENSG00000137414";0
"ENSG00000171847";1
"ENSG00000176853";0
"ENSG00000188343";1
"ENSG00000166797";0
"ENSG00000166595";1
"ENSG00000119812";0
"ENSG00000171262";1
"ENSG00000187741";0
"ENSG00000181544";0
"ENSG00000158169";0
"ENSG00000144554";0
"ENSG00000112039";1
"ENSG00000183161";0
"ENSG00000221829";0
"ENSG00000140525";0
"ENSG00000115392";1
"ENSG00000187790";1
"ENSG00000203780";1
"ENSG00000078098";0
"ENSG00000197601";1
"ENSG00000064763";1
"ENSG00000152767";1
"ENSG00000006607";1
"ENSG00000145982";1
"ENSG00000179115";0
"ENSG00000116120";0
"ENSG00000117560";1
"ENSG00000169710";1
"ENSG00000138399";0,04
"ENSG00000118246";1
"ENSG00000124279";0
"ENSG00000215251";0,01
"ENSG00000164896";0,05
"ENSG00000026103";0
"ENSG00000083857";0
"ENSG00000165323";1
"ENSG00000149806";1
"ENSG00000162458";1
"ENSG00000077942";0,04
"ENSG00000163520";0,69
"ENSG00000140092";0
"ENSG00000144152";0
"ENSG00000105202";1
"ENSG00000166147";1
"ENSG00000138829";0
"ENSG00000165140";1
"ENSG00000112787";1
"ENSG00000156860";0
"ENSG00000127452";1
"ENSG00000161040";1
"ENSG00000171823";0
"ENSG00000107872";0,06
"ENSG00000127585";0
"ENSG00000145743";0
"ENSG00000155034";1
"ENSG00000099364";0
"ENSG00000108306";1
"ENSG00000197361";0
"ENSG00000153558";1
"ENSG00000005812";0
"ENSG00000112234";1
"ENSG00000118564";0
"ENSG00000182325";0
"ENSG00000183580";1
"ENSG00000135722";1
"ENSG00000147912";1
"ENSG00000138081";0,12
"ENSG00000141665";1
"ENSG00000214050";0
"ENSG00000269190";0
"ENSG00000134452";1
"ENSG00000135108";1
"ENSG00000167196";0
"ENSG00000106336";0
"ENSG00000147364";0,35
"ENSG00000161243";1
"ENSG00000143756";0
"ENSG00000116661";0
"ENSG00000118496";1
"ENSG00000103264";0
"ENSG00000156804";0
"ENSG00000165355";0
"ENSG00000178974";1
"ENSG00000153832";1
"ENSG00000145868";1
"ENSG00000177294";1
"ENSG00000110429";1
"ENSG00000163013";0
"ENSG00000037637";1
"ENSG00000156509";0
"ENSG00000132879";1
"ENSG00000174013";0
"ENSG00000177051";0
"ENSG00000204923";1
"ENSG00000151876";1
"ENSG00000112029";0
"ENSG00000116663";0
"ENSG00000100225";0
"ENSG00000164117";0,02
"ENSG00000112146";0,42
"ENSG00000072803";1
"ENSG00000119402";1
"ENSG00000107829";0,02
"ENSG00000159069";1
"ENSG00000109670";0
"ENSG00000174989";1
"ENSG00000132004";0
"ENSG00000179639";0
"ENSG00000158869";0,02
"ENSG00000119616";1
"ENSG00000150337";0
"ENSG00000198019";0
"ENSG00000072694";1
"ENSG00000203747";0
"ENSG00000162747";1
"ENSG00000104870";0
"ENSG00000130475";1
"ENSG00000157107";0
"ENSG00000197948";0
"ENSG00000137478";1
"ENSG00000085265";1
"ENSG00000160856";1
"ENSG00000143297";1
"ENSG00000181036";1
"ENSG00000132185";1
"ENSG00000162746";0
"ENSG00000079459";1
"ENSG00000160752";0
"ENSG00000267673";0
"ENSG00000137714";1
"ENSG00000255561";0
"ENSG00000161513";0
"ENSG00000066926";1
"ENSG00000141965";1
"ENSG00000169018";0
"ENSG00000145780";1
"ENSG00000168496";0
"ENSG00000249715";1
"ENSG00000101311";0
"ENSG00000073712";0
"ENSG00000149781";0,56
"ENSG00000151422";0,04
"ENSG00000182511";0
"ENSG00000149557";0
"ENSG00000171055";0
"ENSG00000126262";1
"ENSG00000185897";1
"ENSG00000102302";0
"ENSG00000146192";1
"ENSG00000127084";0
"ENSG00000139132";0
"ENSG00000154783";0
"ENSG00000180263";0
"ENSG00000070193";0
"ENSG00000161958";0,04
"ENSG00000114279";1
"ENSG00000129682";1
"ENSG00000102466";1
"ENSG00000156427";0
"ENSG00000113578";0
"ENSG00000138685";0
"ENSG00000140285";0
"ENSG00000137441";0
"ENSG00000174721";0,07
"ENSG00000111790";0
"ENSG00000213066";0
"ENSG00000077782";0
"ENSG00000066468";0
"ENSG00000068078";0
"ENSG00000160867";0,13
"ENSG00000127418";0,94
"ENSG00000172456";1
"ENSG00000127951";0
"ENSG00000000938";1
"ENSG00000142621";0
"ENSG00000137460";0
"ENSG00000189283";1
"ENSG00000022267";0
"ENSG00000115641";1
"ENSG00000183386";1
"ENSG00000112214";0
"ENSG00000135723";1
"ENSG00000134775";0
"ENSG00000091483";0
"ENSG00000176971";1
"ENSG00000172500";0
"ENSG00000198855";0
"ENSG00000112367";1
"ENSG00000165197";0
"ENSG00000132436";0,11
"ENSG00000182263";0
"ENSG00000168386";0
"ENSG00000118407";1
"ENSG00000145216";0
"ENSG00000214253";1
"ENSG00000139914";1
"ENSG00000197296";1
"ENSG00000179943";0
"ENSG00000179431";1
"ENSG00000141756";0
"ENSG00000134285";0
"ENSG00000106080";1
"ENSG00000119321";1
"ENSG00000088832";1
"ENSG00000119782";1
"ENSG00000173486";1
"ENSG00000100442";0
"ENSG00000004478";0
"ENSG00000096060";1
"ENSG00000079150";1
"ENSG00000105701";1
"ENSG00000122642";1
"ENSG00000204315";0
"ENSG00000181027";1
"ENSG00000106692";1
"ENSG00000160688";0
"ENSG00000154803";0
"ENSG00000143631";0
"ENSG00000151702";0
"ENSG00000177731";1
"ENSG00000255423";1
"ENSG00000165801";0
"ENSG00000173818";1
"ENSG00000253276";0,11
"ENSG00000164241";1
"ENSG00000196924";0
"ENSG00000136068";1
"ENSG00000128591";0
"ENSG00000206480";0
"ENSG00000132589";1
"ENSG00000126500";1
"ENSG00000185070";0
"ENSG00000125848";1
"ENSG00000102755";0,13
"ENSG00000090554";0,38
"ENSG00000122025";0,92
"ENSG00000037280";0
"ENSG00000162769";0
"ENSG00000119686";0
"ENSG00000059122";1
"ENSG00000162076";0
"ENSG00000248905";1
"ENSG00000155816";0,06
"ENSG00000184922";1
"ENSG00000157827";0
"ENSG00000161791";1
"ENSG00000010932";0
"ENSG00000094963";0
"ENSG00000007933";1
"ENSG00000076258";0
"ENSG00000131781";0,78
"ENSG00000122176";0
"ENSG00000102081";1
"ENSG00000115414";0
"ENSG00000141560";1
"ENSG00000167363";1
"ENSG00000137942";1
"ENSG00000187239";1
"ENSG00000109920";0
"ENSG00000164694";0
"ENSG00000102531";0
"ENSG00000075420";1
"ENSG00000115226";0
"ENSG00000160097";0,86
"ENSG00000073598";1
"ENSG00000217128";1
"ENSG00000052795";0
"ENSG00000168522";1
"ENSG00000257365";1
"ENSG00000110195";0
"ENSG00000165457";0
"ENSG00000125740";0
"ENSG00000175592";1
"ENSG00000075426";1
"ENSG00000170345";0
"ENSG00000129514";1
"ENSG00000054598";0
"ENSG00000176692";1
"ENSG00000186564";0
"ENSG00000184492";0
"ENSG00000170122";0
"ENSG00000103241";0
"ENSG00000137273";1
"ENSG00000160973";0
"ENSG00000168269";0
"ENSG00000186766";0,04
"ENSG00000129654";0
"ENSG00000065970";0,05
"ENSG00000198815";0,18
"ENSG00000141568";0
"ENSG00000176678";1
"ENSG00000111206";0
"ENSG00000109101";1
"ENSG00000170802";0
"ENSG00000053254";0
"ENSG00000150907";0
"ENSG00000118689";0
"ENSG00000184481";0
"ENSG00000114861";1
"ENSG00000128573";0
"ENSG00000049768";0
"ENSG00000137166";1
"ENSG00000164379";1
"ENSG00000110074";1
"ENSG00000100350";0
"ENSG00000179772";0
"ENSG00000136877";1
"ENSG00000254685";0,92
"ENSG00000171051";0
"ENSG00000171049";1
"ENSG00000187474";0
"ENSG00000165879";1
"ENSG00000181274";0
"ENSG00000164946";0
"ENSG00000150893";1
"ENSG00000109536";0
"ENSG00000111816";0
"ENSG00000172159";0
"ENSG00000151474";0
"ENSG00000114541";0
"ENSG00000171877";1
"ENSG00000139926";0
"ENSG00000126391";1
"ENSG00000070601";0
"ENSG00000156869";1
"ENSG00000166225";1
"ENSG00000137218";1
"ENSG00000075539";0,02
"ENSG00000073910";0
"ENSG00000162998";0
"ENSG00000075618";1
"ENSG00000186765";1
"ENSG00000106701";0
"ENSG00000150667";0
"ENSG00000163430";0
"ENSG00000070404";1
"ENSG00000053108";0
"ENSG00000134363";1
"ENSG00000167996";1
"ENSG00000087086";1
"ENSG00000140718";0
"ENSG00000068438";0
"ENSG00000122687";0
"ENSG00000108592";0
"ENSG00000180917";1
"ENSG00000137200";1
"ENSG00000162613";0
"ENSG00000107164";1
"ENSG00000001036";1
"ENSG00000157353";1
"ENSG00000069509";0
"ENSG00000165775";1
"ENSG00000140564";1
"ENSG00000089280";0
"ENSG00000172728";0
"ENSG00000196968";1
"ENSG00000174951";1
"ENSG00000176920";0
"ENSG00000171124";1
"ENSG00000196371";0
"ENSG00000156413";1
"ENSG00000180549";0
"ENSG00000033170";0
"ENSG00000172461";1
"ENSG00000010361";1
"ENSG00000132286";1
"ENSG00000165060";1
"ENSG00000114416";1
"ENSG00000129245";1
"ENSG00000089356";0
"ENSG00000089327";1
"ENSG00000137726";0
"ENSG00000082074";0,57
"ENSG00000163820";0
"ENSG00000010810";0
"ENSG00000122068";1
"ENSG00000111432";1
"ENSG00000157240";0,02
"ENSG00000180340";0
"ENSG00000104290";1
"ENSG00000174804";0
"ENSG00000163251";0
"ENSG00000164930";1
"ENSG00000155760";0
"ENSG00000177283";0
"ENSG00000188763";1
"ENSG00000105325";1
"ENSG00000123689";0
"ENSG00000092140";0,92
"ENSG00000145907";0
"ENSG00000138757";1
"ENSG00000141349";0
"ENSG00000160211";0
"ENSG00000171298";0,01
"ENSG00000109458";0
"ENSG00000033327";0,02
"ENSG00000160219";0
"ENSG00000139112";0
"ENSG00000034713";0,11
"ENSG00000170296";0,2
"ENSG00000204681";0
"ENSG00000154727";0
"ENSG00000143458";0
"ENSG00000145864";1
"ENSG00000166206";1
"ENSG00000187730";0
"ENSG00000102287";0
"ENSG00000094755";0
"ENSG00000128683";0
"ENSG00000116717";1
"ENSG00000099860";1
"ENSG00000179271";0
"ENSG00000130222";0
"ENSG00000178950";0
"ENSG00000128242";0
"ENSG00000197093";0
"ENSG00000054983";1
"ENSG00000117308";0
"ENSG00000108479";0
"ENSG00000156958";1
"ENSG00000143891";1
"ENSG00000141012";0
"ENSG00000164574";1
"ENSG00000178234";0
"ENSG00000144278";1
"ENSG00000158089";1
"ENSG00000141429";0,84
"ENSG00000143641";0,73
"ENSG00000115339";1
"ENSG00000257594";1
"ENSG00000136542";0,02
"ENSG00000139629";0,29
"ENSG00000109586";0
"ENSG00000100626";0
"ENSG00000131386";0
"ENSG00000110328";1
"ENSG00000213930";0
"ENSG00000069482";1
"ENSG00000130005";1
"ENSG00000089597";0
"ENSG00000214013";0
"ENSG00000261609";1
"ENSG00000172020";1
"ENSG00000111640";0
"ENSG00000175857";0
"ENSG00000165219";1
"ENSG00000109534";1
"ENSG00000136895";1
"ENSG00000106105";0
"ENSG00000159131";0
"ENSG00000180447";0
"ENSG00000185340";1
"ENSG00000270765";0
"ENSG00000139354";0
"ENSG00000148935";0
"ENSG00000183087";0
"ENSG00000007237";0
"ENSG00000141013";1
"ENSG00000179348";1
"ENSG00000107485";1
"ENSG00000141448";0,15
"ENSG00000157259";0,36
"ENSG00000167491";0
"ENSG00000143614";1
"ENSG00000257218";0
"ENSG00000171766";1
"ENSG00000239282";1
"ENSG00000239521";0
"ENSG00000070610";0,07
"ENSG00000146729";1
"ENSG00000177628";0
"ENSG00000114480";0
"ENSG00000107862";1
"ENSG00000148288";1
"ENSG00000117228";1
"ENSG00000162645";0
"ENSG00000117226";1
"ENSG00000162654";1
"ENSG00000154451";0
"ENSG00000183347";1
"ENSG00000100116";0
"ENSG00000115271";1
"ENSG00000179562";1
"ENSG00000135968";0,04
"ENSG00000105607";1
"ENSG00000174500";1
"ENSG00000159086";1
"ENSG00000131979";0
"ENSG00000137880";1
"ENSG00000106633";0
"ENSG00000001084";1
"ENSG00000023909";1
"ENSG00000137270";1
"ENSG00000187210";1
"ENSG00000111846";1
"ENSG00000176928";0
"ENSG00000137878";0
"ENSG00000140905";1
"ENSG00000104381";1
"ENSG00000196505";0
"ENSG00000006007";0
"ENSG00000266524";0
"ENSG00000135414";0
"ENSG00000130513";0
"ENSG00000184344";1
"ENSG00000125965";0
"ENSG00000156466";1
"ENSG00000164404";0,02
"ENSG00000203879";0
"ENSG00000057608";0,03
"ENSG00000153982";0
"ENSG00000102886";1
"ENSG00000158555";0
"ENSG00000240771";0
"ENSG00000179409";0
"ENSG00000082516";1
"ENSG00000152147";0
"ENSG00000142252";0
"ENSG00000046647";1
"ENSG00000164949";0
"ENSG00000178295";0
"ENSG00000239857";0
"ENSG00000131095";0
"ENSG00000162676";1
"ENSG00000168827";0
"ENSG00000164347";1
"ENSG00000145990";1
"ENSG00000141098";1
"ENSG00000198380";0
"ENSG00000131459";1
"ENSG00000151892";1
"ENSG00000168546";0
"ENSG00000100083";1
"ENSG00000103365";1
"ENSG00000125447";1
"ENSG00000006625";0
"ENSG00000115486";1
"ENSG00000137563";0
"ENSG00000278311";1
"ENSG00000179168";1
"ENSG00000152904";0
"ENSG00000100031";1
"ENSG00000099998";1
"ENSG00000167741";1
"ENSG00000131067";0
"ENSG00000100121";0,39
"ENSG00000167925";1
"ENSG00000165678";1
"ENSG00000157017";1
"ENSG00000112964";0
"ENSG00000146830";0
"ENSG00000204120";1
"ENSG00000213203";0
"ENSG00000106560";1
"ENSG00000133574";0
"ENSG00000196329";0
"ENSG00000133561";0
"ENSG00000179144";0
"ENSG00000171115";0
"ENSG00000145723";1
"ENSG00000101003";0
"ENSG00000131153";0
"ENSG00000181938";0
"ENSG00000147536";0
"ENSG00000123159";0
"ENSG00000137960";0
"ENSG00000179855";1
"ENSG00000010310";1
"ENSG00000108262";1
"ENSG00000139436";0,02
"ENSG00000181625";0
"ENSG00000152661";1
"ENSG00000187513";1
"ENSG00000265107";1
"ENSG00000131233";0
"ENSG00000169562";1
"ENSG00000165474";0
"ENSG00000188910";1
"ENSG00000182963";1
"ENSG00000198835";0,23
"ENSG00000175066";1
